cuce,entidad,tipo_contratacion,modalidad,objeto,estado,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
21-1501-00-1135336-1-1,Gobierno Autonomo Municipal De Potosi,Bienes,CM,Adquisicion De Medicamentos (Complejo B Y Sales De Rehidratacion) Para Distribucion En La Red De Salud Municipal - Servicios De Salud Universal Y Gratuita - Sus,Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1501-00-1135336-1-1,Sirley Colque Palenque (Telf: 6223140),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0417-07-1135328-1-1,Caja Nacional De Salud (Regional Beni),Bienes,ANPE,Instrumental Basico Pequeños Fragmentos Para El Servicio De Traumatologia Distrital Riberalta,Contratado,No,04/05/2021,28/04/2021,1.Especificaciones Tecnicas 2.Documento Base de Contratacion 3.Convocatoria 4.Acta de Apertura 5.Informe de la Comision/Responsable de Evaluacion 6.Res. de Adjudicacion (nota) 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-07-1135328-1-1,Alberto Antonio Rojas Cartagena (Telf: 4621254),,,-,,07/05/21,Beni,NB-SABS (D.S.0181)
21-0015-01-1135318-1-1,Policia Boliviana,Bienes,CM,Adquisicion De Utiles De Escritorio Para Las Unidades Operativas Y Epis Del Comando Departamental De Policia-Tarija Primer Semestre.,Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0015-01-1135318-1-1,Felix Senon Villca Colquillo (Telf: 2-433211),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1601-00-1135357-1-1,Gobierno Autonomo Municipal De Tarija,Bienes,CM,Pintura Termoplastica Reflectante Blanca,Anulado desde la convocatoria,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Resolucion de Anulación,1.FORM 110 2.FORM 220,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1601-00-1135357-1-1,Samuel Segovia Ugarte (Telf: 6643211 - 6643216),,,-,,,Tarija,NB-SABS (D.S.0181)
21-0417-04-1135327-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Instrumental Medico Quirurgico Para Ginecologia Y Obstetricia,Contratado,Si,04/05/2021,28/04/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1135327-1-1,Danilo Rodriguez Yugar (Telf: 4234378),,,-,,12/05/21,Cochabamba,NB-SABS (D.S.0181)
21-0903-02-1135284-1-1,Servicio Departamental De Gestion Social Cbba,Bienes,CM,Primera Adquisicion De Viveres Secos Para El Centro Caramarca,Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0903-02-1135284-1-1,Wilder Mercado Cruz (Telf: 4227785),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-1501-00-1135300-1-1,Gobierno Autonomo Municipal De Potosi,Bienes,ANPE,Adquisición De Material Eléctrico Para El Mantenimiento Servicio Alumbrado Público Md,Desierto,Si,04/05/2021,28/04/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Desierta (nota),1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1501-00-1135300-1-1,Mirian Vargas Señoranis (Telf: 6223140),,,-,,06/07/21,Potosi,NB-SABS (D.S.0181)
21-0905-01-1135326-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Arroz Para Centros, Programas Y Proyectos Dependientes Del Sedeges - Gestión 2021",Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-01-1135326-1-1,German Ramiro Maygua Sanabria (Telf: 6224986),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0207-04-1135329-1-1,Agencia Nacional De Hidrocarburos,Bienes,CM,Adquisición De Toners Para La Dirección Distrital Cochabamba,Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Oferta del Proveedor Identificado 4.Contrato/Orden de Compra/Orden de Servicio 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0207-04-1135329-1-1,Danny Corrales Suarez (Telf: 2614000),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1312-00-1134890-1-1,Gobierno Autonomo Municipal De Sacaba,Bienes,ANPE,"Const. Redes Primarias Para Sistemas De Agua Potable Distritos Urbanos Sacaba (Compra De Llantas, Lubricantes Y Repuestos)",Desierto,Si,04/05/2021,28/04/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Desierta (nota) 4.Informe de la Comision/Responsable de Evaluacion,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1312-00-1134890-1-1,Maria Isabel Panozo Orellana De Prado (Telf: 4702301),,,-,,10/05/21,Cochabamba,NB-SABS (D.S.0181)
21-0905-01-1135285-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Fideos Y Pastas Para Centros, Programas Y Proyectos Dependientes Del Sedeges - Gestión 2021",Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-01-1135285-1-1,German Ramiro Maygua Sanabria (Telf: 6224986),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0234-00-1133160-2-1,Servicio Geologico Minero - Sergeomin,Consultoria,ANPE,Contratacion De Una Empresa De Consultoria Por Producto ?Para El Servicio De Consultoria Por Producto Exploracion Geologica Minera A Detalle Y Plan Minero Del Yacimiento De Calizas De Turicaya Del Departamento De Potosi' Para La Elaboracion Del 'Calculo De Reservas Y Plan De Minado Del Yacimiento Calcareo De Turicaya' (Segunda Convocatoria),Contratado,No,04/05/2021,28/04/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0234-00-1133160-2-1,Rolando Grover Salazar Blanco (Telf: 2330895 - 2331236),,,-,,06/05/21,La Paz,NB-SABS (D.S.0181)
21-0905-01-1135273-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Grasas Vegetales Para Centros, Programas Y Proyectos Dependientes Del Sedeges - Gestión 2021",Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-01-1135273-1-1,German Ramiro Maygua Sanabria (Telf: 6224986),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0905-01-1135260-1-1,Servicio Departamental De Gestion Social - Potosi,Bienes,CM,"Adquisición De Cereales En Grano Para Centros, Programas Y Proyectos Dependientes Del Sedeges - Gestión 2021",Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva 5.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-01-1135260-1-1,German Ramiro Maygua Sanabria (Telf: 6224986),,,-,,,Potosi,NB-SABS (D.S.0181)
21-1312-00-1128191-1-2,Gobierno Autonomo Municipal De Sacaba,Servicios Generales,ANPE,"Unidad De Genero Generacional Y Familia (Contratación Servicios De Capacitadores En Repostería, Costura, Tejido Para Centros Municipales)",Contratado,No,04/05/2021,28/04/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1312-00-1128191-1-2,Maria Isabel Panozo Orellana De Prado (Telf: 4702301),,,-,,10/05/21,Cochabamba,NB-SABS (D.S.0181)
21-0417-04-1131579-2-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Alcohol Liquido Al 70%,Contratado,Si,04/05/2021,28/04/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1131579-2-1,Oscar Dennis Sanchez Antezana (Telf: 4234378),,,-,,07/05/21,Cochabamba,NB-SABS (D.S.0181)
21-1501-00-1135164-1-1,Gobierno Autonomo Municipal De Potosi,Bienes,CM,"Adquisicion De Tablet, Impresora Y Router Para Verificacion De Inventarios (Jefatura De Bienes) - Equipamiento Institucional Md",Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1501-00-1135164-1-1,Sirley Colque Palenque (Telf: 6223140),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0417-07-1135274-1-1,Caja Nacional De Salud (Regional Beni),Bienes,CM,"Disluyente, Lisante, Kit De Limpieza Tubo Capilares, Compatibles Para Equipo Hematologico Medonic 300 (20 Litros) Para El Laboratorio De La Distrital Riberalta Cns",Contratado,No,04/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-07-1135274-1-1,Alberto Antonio Rojas Cartagena (Telf: 4621254),,,-,,,Beni,NB-SABS (D.S.0181)
21-0283-00-1134994-1-1,Aduana Nacional,Bienes,CM,Adquisición De Llantas Para Los Vehículos De La Oficina Central De La Aduana Nacional,Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0283-00-1134994-1-1,Gabriela Paola Jorge Montealegre (Telf: 2128008),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0909-01-1135308-1-1,Servicio Departamental De Caminos - Pando,Bienes,CM,"Compra De 509 Litros Aceite W90m/Da Gl-5 Tandem Para Motoniveladoras Con Numero Interno M-16 Y M-17, Que Prestan Apoyo A La Ejecucion De Los Trabajos Del Programa De Conservacion Vial De Los Tramos: Pdo1 - Cobija - Porvenir, Porvenir - Chive Y Km 19 - Extrema, De Acuerdo A Convenio Suscrito Con La Administradora Boliviana De Carretera, El Gobierno Autonomo Departamental De Pando Y Sedcam, De Acuerdo Ha Pedido No. 121/2021.",Contratado,No,04/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0909-01-1135308-1-1,Jhon Lopez Espinoza (Telf: 8422144),,,-,,,Pando,NB-SABS (D.S.0181)
21-0086-10-1128363-1-2,Ucep Mi Riego,Consultoria,ANPE,Ingeniero Agronomo I Tecnificado Regional Tarija - Ucep Mi Riego,Contratado,No,04/05/2021,28/04/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Carta de desistimiento/Carta notariada 7.Resolución/Nota/Documento que autorice la Ampliacion 8.Informe de la Comision/Responsable de Evaluacion 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 180 4.FORM 100-E 5.FORM 170 6.FORM 180 7.FORM 100-E 8.FORM 170 9.FORM 180 10.Ver mas...,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0086-10-1128363-1-2,Edwing Vargas Limachi (Telf: 2145792),,,-,,17/06/21,La Paz,NB-SABS (D.S.0181)
21-0423-00-1134646-1-1,Caja De Salud De Caminos Y Ramas Anexas,Bienes,CM,Compra Menor De Reactivos Para El Area De Inmunologia De La Unidad De Laboratorio - Regional Cochabamba,Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0423-00-1134646-1-1,Erick Jurgen Vargas Ortiz (Telf: 2916539),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0086-00-1134790-1-1,Ministerio De Medio Ambiente Y Agua ,Bienes,CM,"Adquisicion De Kitt De Dispositivos De Flujo Lateral (Lfd), Herramienta Util Para La Deteccion De Cultivos Geneticamente Modificados",Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0086-00-1134790-1-1,Juan Jose Porcel Barahona (Telf: 2115571),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0086-10-1128358-1-2,Ucep Mi Riego,Consultoria,ANPE,Ingeniero Civil I Tecnificado Regional Tarija - Ucep Mi Riego,Anulado desde la convocatoria,No,04/05/2021,28/04/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion/Documento de Anulacion,1.FORM 100 2.FORM 100-E,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0086-10-1128358-1-2,Edwing Vargas Limachi (Telf: 2145792),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0670-00-1126484-1-2,Organo Electoral Plurinacional,Servicios Generales,CM,Servicio De Soporte Tecnico Especializado En Microsoft - Gestión 2021,Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0670-00-1126484-1-2,Maria Luisa Ticona Condori (Telf: 2424221),,,-,,,La Paz,NB-SABS (D.S.0181)
21-0417-03-1135280-1-1,Caja Nacional De Salud Regional Santa Cruz ,Bienes,CM,20 Galon Liquido Fijador De Rayos  X (X 3.8l)- 20 Galon Liquido Revelador De Rayos X (X3.8l)- Supervision De Odontologia,Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-03-1135280-1-1,Victor Hugo Sejas Alpiri (Telf: 3393354),,,-,,,Santa Cruz,NB-SABS (D.S.0181)
21-0086-10-1135276-1-1,Ucep Mi Riego,Consultoria,ANPE,Tecnico Administrativo  Tecnificado Regional Tarija - Ucep Mi Riego,Contratado,No,04/05/2021,28/04/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Autorizacion de Excepcion,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 900,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0086-10-1135276-1-1,Edwing Vargas Limachi (Telf: 2145792),,,-,,18/05/21,La Paz,NB-SABS (D.S.0181)
21-0159-00-1134910-1-1,Oficina Tecnica Para El Fortalecimiento De La Empresa Publica,Consultoria,ANPE,"Consultoria Individual De Linea Profesional De Marketing, E-Commerce Y Publicidad",Desierto,No,04/05/2021,28/04/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Desierta (nota),1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0159-00-1134910-1-1,Mirea Alina Perez Magne (Telf: 2121376),,,-,,12/05/21,La Paz,NB-SABS (D.S.0181)
21-0903-02-1109705-1-2,Servicio Departamental De Gestion Social Cbba,Servicios Generales,CM,Servicios Generales Auxiliar En Enfermeria N° 2 / Centro Maria Cristina,Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0903-02-1109705-1-2,Wilder Mercado Cruz (Telf: 4227785),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-0046-00-1135269-1-1,Ministerio De Salud Y Deportes,Consultoria,ANPE,Profesional Iv Articulacion Intersectorial Productiva Ct Conan/Pmdc,Contratado,No,04/05/2021,28/04/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-00-1135269-1-1,Alejandra Amalia Lora Baldiviezo (Telf: 2484592),,,-,,07/05/21,La Paz,NB-SABS (D.S.0181)
21-0159-00-1134762-1-1,Oficina Tecnica Para El Fortalecimiento De La Empresa Publica,Consultoria,ANPE,Consultoria Individual De Linea Tecnico Asistente Financiero,Contratado,No,04/05/2021,28/04/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0159-00-1134762-1-1,Mirea Alina Perez Magne (Telf: 2121376),,,-,,12/05/21,La Paz,NB-SABS (D.S.0181)
21-0417-03-1135266-1-1,Caja Nacional De Salud Regional Santa Cruz ,Bienes,CM,1000 Pieza Hilo Sutura Catgut Cromado 3.0 C/Aguja-Supervision De Odontologia,Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-03-1135266-1-1,Victor Hugo Sejas Alpiri (Telf: 3393354),,,-,,,Santa Cruz,NB-SABS (D.S.0181)
21-0905-06-1135250-1-1,Servicio Departamental De Caminos - Potosi,Servicios Generales,CM,Mantenimiento Y Reparacion De Vias De Comunicacion Manual Rutinario Para La Conservacion Del Camino Tramo:Lluchu - Maragua - Yurimata - Tomoyu - Molle Molle - Torcori,Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-06-1135250-1-1,Jhonely Gomez Flores (Telf: 6222061),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0681-00-1135190-1-1,Ministerio Publico,Bienes,CM,"Adquisicion De Biombos, Lamparas Cuello De Ganso Y Camillas Para Los Idifs, Para Su Implementacion En Los Asientos Fiscales Del Ministerio Publico",Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Declaración Jurada del Proveedor 4.Oferta del Proveedor Identificado 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0681-00-1135190-1-1,Luis Orlando Lucuy Encinas (Telf: 6461606),,,-,,,Chuquisaca,NB-SABS (D.S.0181)
21-0046-00-1135243-1-1,Ministerio De Salud Y Deportes,Consultoria,ANPE,Tecnico Ii Responsable En Activos Fijos Ct Conan/Pmdc,Desierto,No,04/05/2021,28/04/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Desierta (nota) 4.Informe de la Comision/Responsable de Evaluacion,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-00-1135243-1-1,Alejandra Amalia Lora Baldiviezo (Telf: 2484592),,,-,,12/05/21,La Paz,NB-SABS (D.S.0181)
21-0418-03-1133107-1-1,Caja Petrolera De Salud Departamental Cochabamba,Bienes,CM,Adquisicion Kit De Diseccion,Contratado,No,03/05/2021,28/04/2021,1.Declaración Jurada del Proveedor 2.Oferta del Proveedor Identificado 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0418-03-1133107-1-1,Helen Canedo Rojas (Telf: 44228260),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-0905-06-1135229-1-1,Servicio Departamental De Caminos - Potosi,Servicios Generales,CM,Mantenimiento Y Reparacion De Vias De Comunicacion Manual Rutinario Para La Conservacion Del Camino Tramo:Uncia - Chayanta (Tratamiento Doble),Contratado,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Contrato/Orden de Compra/Orden de Servicio 4.Acta o informe de recepcion definitiva,1.FORM 110 2.FORM 220 3.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-06-1135229-1-1,Jhonely Gomez Flores (Telf: 6222061),,,-,,,Potosi,NB-SABS (D.S.0181)
21-0046-21-1131447-2-1,Seguro Social Universitario - Cochabamba,Bienes,ANPE,Insumos De Laboratorio,Desierto,Si,04/05/2021,28/04/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Desierta (nota),1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0046-21-1131447-2-1,Favio Manuel Soria Galvarro Villarroel (Telf: 4226772),,,-,,07/05/21,Cochabamba,NB-SABS (D.S.0181)
21-0417-04-1135216-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPE,Acido Zoledronico 4 Mg,Contratado,Si,04/05/2021,28/04/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1135216-1-1,Boris Javier Alarcon Hinojosa (Telf: 4234378),,,-,,12/05/21,Cochabamba,NB-SABS (D.S.0181)
21-0138-00-1133006-1-1,Universidad Mayor Real Y Pontificia De San Francisco Xavier,Bienes,CM,Adquisicion De Una Fotocopiadora Para La Carrera De Psicologia De La Facultad De Humanidades Y Ciencias De Laeducacion,Anulado desde la convocatoria,No,03/05/2021,28/04/2021,1.Oferta del Proveedor Identificado 2.Declaración Jurada del Proveedor 3.Resolucion de Anulación,1.FORM 110 2.FORM 220,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0138-00-1133006-1-1,Stephanie Daza Garcia (Telf: 6451970),,,-,,,Chuquisaca,NB-SABS (D.S.0181)
