cuce,entidad,tipo_contratacion,modalidad,objeto,estado,subasta,fecha_presentacion,fecha_publicacion,archivos,formularios,ficha_proceso,persona_contacto,garantia,costo_pliego,arpc,reunion_aclaracion,fecha_adjudicacion_desierta,departamento,normativa
21-0423-00-1123046-1-1,Caja De Salud De Caminos Y Ramas Anexas,Bienes,ANPP,Compra De Medicamentos E Insumos Medicos Para Hemodialisis Y Varios Regional La Paz,Contratado,Si,05/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolución/Nota/Documento que autorice la Ampliacion 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 100-E 3.FORM 170 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0423-00-1123046-1-1,Sergio Arturo Saenz Lanza (Telf: 2916539),,,-,,15/04/21,La Paz,NB-SABS (D.S.0181)
21-1245-00-1123432-1-1,Gobierno Autonomo Municipal De Santiago De Callapa,Bienes,ANPP,Alimentacion Complementaria Desayuno Escolar,Suspendido,No,05/04/2021,23/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolucion/Documento de Suspension,1.FORM 100 2.FORM 170 3.FORM 100-E,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1245-00-1123432-1-1,Rosmeri Laura Salamanca (Telf: 73252065),,,-,,09/04/21,La Paz,NB-SABS (D.S.0181)
21-1734-00-1123330-1-1,Gobierno Autonomo Municipal De Montero,Bienes,ANPP,Adquisición De  Insumos Alimenticios Para Adultos Mayores De Las 10 Asociaciones De La Unidad Del Adulto Mayor De La Direccion Municipal De Género Generacional,Desierto,Si,05/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Formularios de presentacion 4.Acta de Apertura 5.Res. de Desierta (nota) 6.Informe de la Comision/Responsable de Evaluacion,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1734-00-1123330-1-1,Anita Contreras Ribera (Telf: 9220022 -),,,-,,12/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-0417-04-1123340-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPP,Compra De Viveres Frescos,Anulado desde la convocatoria,Si,05/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion/Documento de Anulacion,1.FORM 100 2.FORM 100-E,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1123340-1-1,Oscar Dennis Sanchez Antezana (Telf: 4234378),,,-,,,Cochabamba,NB-SABS (D.S.0181)
21-0417-03-1123392-1-1,Caja Nacional De Salud Regional Santa Cruz ,Bienes,ANPP,3570 Ampolla Albumina Humana 20%  - Supervision Regional De Farmacia,Contratado,Si,06/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-03-1123392-1-1,Rocio Uruña Alanes (Telf: 3393354),,,-,,09/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-1701-00-1123315-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Luminarias Led Equivalentes A 70w Sap Y 150w Sap Para Cambio De Tecnologia Dm-9 Uv-122 Y Uv-123 Del Municipio De Santa Cruz De La Sierra,Uodap",Contratado,No,06/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1123315-1-1,Sarah Gabriela Gutierrez Paz (Telf: Ver Convocatoria y/o DBC. ),,,-,,19/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-1803-00-1115711-2-1,Gobierno Autonomo Municipal De Riberalta,Bienes,ANPP,Adquiscion De Complemento Nutricional Para Adulto Mayor (Carmelo) Gestion 2021,Desierto,Si,05/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Desierta (nota) 4.Informe de la Comision/Responsable de Evaluacion,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1803-00-1115711-2-1,Mari Mar Guayao Ortiz (Telf: 8522417),,,-,,08/04/21,Beni,NB-SABS (D.S.0181)
21-0417-04-1123166-1-1,Caja Nacional De Salud Regional Cochabamba,Bienes,ANPP,Compra De Víveres Secos,Contratado,Si,05/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio,1.FORM 100 2.FORM 170 3.FORM 200,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-04-1123166-1-1,Marcela Katherine Valdivia Humerez (Telf: 4234378),,,-,,12/04/21,Cochabamba,NB-SABS (D.S.0181)
21-1601-00-1118282-2-1,Gobierno Autonomo Municipal De Tarija,Servicios Generales,ANPP,Contratación De Servicio De Recarga  De Oxigeno Medicinal Para El Hospital De 2do. Nivel San Antonio Para La Atención Covid 19,Desierto,No,05/04/2021,23/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolución/Nota/Documento que autorice la Ampliacion 6.Carta de desistimiento/Carta notariada 7.Res. de Desierta (nota) 8.Informe de la Comision/Responsable de Evaluacion,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 180 5.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1601-00-1118282-2-1,Shirley Margarzo Romero (Telf: 6643211 - 6643216),,,-,,29/06/21,Tarija,NB-SABS (D.S.0181)
21-0411-00-1122776-1-1,Corporacion Del Seguro Social Militar - Cossmil,Bienes,ANPP,Adquisición De 6 Camas Multifuncionales Para La Unidad De Terapia Intensiva Para La Atención De Pacientes Con Covid -19 Del Hospital Militar Central ?Gerencia De Salud,Desierto,No,05/04/2021,23/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Acta Reunion de Aclaracion 4.Acta de Apertura 5.Res. de Desierta (nota) 6.Informe de la Comision/Responsable de Evaluacion,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0411-00-1122776-1-1,Parra Patricia Veronica Cespedes (Telf: 2900071),,,-,31/03/2021 10:00,09/04/21,La Paz,NB-SABS (D.S.0181)
21-0417-09-1123313-1-1,Caja Nacional De Salud - Regional La Paz,Bienes,ANPP,165 Cja. Placas 35x43 Cm Para Tomografía,Anulado desde la convocatoria,Si,05/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion/Documento de Anulacion,1.FORM 100 2.FORM 100-E,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-09-1123313-1-1,Manuel Alejandro Almendro Lazarte (Telf: 2-901777),,,-,,,La Paz,NB-SABS (D.S.0181)
21-1513-00-1121377-1-1,Gobierno Autonomo Municipal De Pocoata,Consultoria,ANPP,Contratacion De Consultores En Linea Medicos Paramedicos Gestion 2021,Anulado desde la convocatoria,No,05/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Terminos de Referencia 4.Resolucion/Documento de Anulacion,1.FORM 100 2.FORM 100-E,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1513-00-1121377-1-1,Milan Gregorio Chavez Sequeiros (Telf: 026132016),,,-,,07/04/21,Potosi,NB-SABS (D.S.0181)
21-1339-00-1121873-1-1,Gobierno Autonomo Municipal De Tacopaya,Bienes,ANPP,Compra Del Primer Semestre De Medicamentos E Insumos Para La Ley Nº 1152(Sus),Anulado desde la convocatoria,Si,05/04/2021,23/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Resolucion/Documento de Anulacion,1.FORM 100 2.FORM 170 3.FORM 100-E,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1339-00-1121873-1-1,Ruben Mamani Vasquez (Telf: 4410261),,,-,25/03/2021 10:00,08/04/21,Cochabamba,NB-SABS (D.S.0181)
21-0513-00-1121689-1-1,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Servicios Generales,ANPP,Servicio De Tv Satelital Para El Campamento Del Complejo De Fraccionamiento Y Licuefaccion De Gas Natural Río Grande ? Gestión 2021,Desierto,No,05/04/2021,23/03/2021,1.Especificaciones Tecnicas 2.Documento Base de Contratacion 3.Especificaciones Tecnicas 4.Especificaciones Tecnicas 5.Especificaciones Tecnicas 6.Convocatoria 7.Especificaciones Tecnicas 8.Acta de Apertura 9.Ver mas...,1.FORM 100 2.FORM 100-E 3.FORM 170 4.FORM 100-E 5.FORM 170 6.FORM 100-E 7.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0513-00-1121689-1-1,Beatriz Moreno Cortez (Telf: 2358802),,,-,,28/09/21,La Paz,NB-SABS (D.S.0181)
21-0907-00-1123100-1-1,Gobierno Autónomo Departamental De Santa Cruz,Servicios Generales,ANPP,Servicio De Limpieza Y Aseo Para Para El Banco De Sangre Regional Santa Cruz.,Contratado,No,05/04/2021,22/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0907-00-1123100-1-1,Vladimir Mauricio Prada Verduguez (Telf: 3636300/3-3332760 /3636256),,,-,,07/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-0599-00-1095977-1-2,Empresa Boliviana De Alimentos Y Derivados-Eba,Servicios Generales,ANPP,Agencia De Viajes Para El Personal De La Eba,Desierto,No,01/04/2021,22/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Acta de Apertura 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Desierta (nota),1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0599-00-1095977-1-2,Elida Beatriz Flores Ichuta (Telf: 2145707),,,-,,06/04/21,La Paz,NB-SABS (D.S.0181)
21-1701-00-1123097-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Luminarias Led Equivalentes A 70w Sap Y 150w Sap Para Cambio De Tecnologia Dm-7 Uv-86 Del Municipio De Santa Cruz De La Sierra, Uodap",Desierto,No,05/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Res. de Desierta (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Acta de Apertura,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1123097-1-1,Sarah Gabriela Gutierrez Paz (Telf: Ver Convocatoria y/o DBC. ),,,-,,12/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-1701-00-1123093-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Luminarias Led Equivalentes A 70w Sap Y 150w Sap Para Cambio De Tecnologia Dm-10 Uv-127 Del Municipio De Santa Cruz De La Sierra, Uodap",Desierto,No,05/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Res. de Desierta (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Acta de Apertura,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1123093-1-1,Sarah Gabriela Gutierrez Paz (Telf: Ver Convocatoria y/o DBC. ),,,-,,12/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-0283-14-1108187-3-1,Aduana Nacional Regional Oruro,Servicios Generales,ANPP,Contratación Del Servicio De Limpieza De Oficinas Gerencia Regional Oruro Y Administraciones De Aduana,Desierto,No,05/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Desierta (nota) 4.Informe de la Comision/Responsable de Evaluacion,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0283-14-1108187-3-1,Silvia Berrios Ventura (Telf: 5274822 - 5274822),,,-,,07/01/21,Oruro,NB-SABS (D.S.0181)
21-1701-00-1123077-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Luminarias Led Equivalentes A 70w Sap Y 150w Sap Para Cambio De Tecnologia Dm-8 Uv-147 Y Uv-148 Del Municipio De Santa Cruz De La Sierra,Uodap",Contratado,No,05/04/2021,22/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Resolucion de aprobacion del DBC 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Acta de Apertura 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1123077-1-1,Sarah Gabriela Gutierrez Paz (Telf: Ver Convocatoria y/o DBC. ),,,-,,16/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-1434-00-1123079-1-1,Gobierno Autonomo Municipal De Huayllamarca (Santiago De Huayllamarca),Bienes,ANPP,Provisión De Servicio De Alimentacion Escolar (Desayuno Escolar) En El Municipio De Santiago De Huayllamarca,Contratado,No,01/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1434-00-1123079-1-1,Basilio Lucana Condori (Telf: 71107499),,,-,,07/04/21,Oruro,NB-SABS (D.S.0181)
21-1701-00-1123075-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Luminarias Led Equivalentes A 70w Sap Y 150w Sap Para Cambio De Tecnologia Dm-5 Uv-69 Y Uv-70 Del Municipio De Santa Cruz De La Sierra, Uodap",Contratado,No,05/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1123075-1-1,Sarah Gabriela Gutierrez Paz (Telf: Ver Convocatoria y/o DBC. ),,,-,,19/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-0670-00-1123041-1-1,Organo Electoral Plurinacional,Bienes,ANPP,Adquisición De Toners Para Impresoras Del Servicio De Registro Cívico De La Paz,Desierto,Si,01/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Desierta (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Acta de Apertura,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0670-00-1123041-1-1,Jhonny Reynaldo Quenta Chavez (Telf: 2424221),,,-,,06/04/21,La Paz,NB-SABS (D.S.0181)
21-0086-00-1116364-1-1,Ministerio De Medio Ambiente Y Agua ,Consultoria,OF,Auditoria Financiera Externa Plan Nacional De Cuencas - Pnc Ii,Anulado desde la convocatoria,No,08/04/2021,22/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Acta Reunion de Aclaracion 4.Resolucion de aprobacion del DBC 5.Acta de Apertura 6.Resolucion/Documento de Anulacion,1.FORM 100 2.FORM 120 3.FORM 100-E,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0086-00-1116364-1-1,Juan Jose Porcel Barahona (Telf: 2115571),,,-,26/03/2021 15:00,,La Paz,Otra Normativa especifica nacional
21-1701-00-1122573-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Luminarias Led Equivalentes A 70w Sap Y 150w Sap Para Cambio De Tecnologia Dm-6 Uv-144a Del Municipio De Santa Cruz De La Sierra, Uodap",Contratado,No,05/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion de aprobacion del DBC 4.Informe de la Comision/Responsable de Evaluacion 5.Res. de Adjudicacion (nota) 6.Acta de Apertura 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1122573-1-1,Sarah Gabriela Gutierrez Paz (Telf: Ver Convocatoria y/o DBC. ),,,-,,19/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-0517-00-1123040-1-1,Corporacion Minera De Bolivia - Comibol,Bienes,ANPP,Emcc - Adquisicion De Ropa De Trabajo Y Botines De Seguridad - Gestion 2021 (Primera Dotacion),Contratado,No,01/04/2021,22/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Contrato/Orden de Compra/Orden de Servicio 6.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0517-00-1123040-1-1,Hernan Betto Yampa Quispe (Telf: 2682100 - 2682107-2901106),,,-,,05/04/21,La Paz,NB-SABS (D.S.0181)
21-0283-17-1122824-1-1,Aduana Nacional Regional Santa Cruz,Consultoria,ANPP,"Contratacion Del Servicio De Cinco (5) Consultores Individuales De Linea ?Tecnico Aduanero Inventariador Ii, Para La Administracion De Aduana Interior Santa Cruz De La Gerencia Regional Santa Cruz",Contratado,No,05/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Res. de Adjudicacion (nota) 4.Informe de la Comision/Responsable de Evaluacion 5.Solicitud habilitación FORM-170 (requerido) 6.Solicitud habilitación FORM-170 (requerido) 7.Informe de la Comision/Responsable de Evaluacion 8.Res. de Adjudicacion (nota) 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 170 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0283-17-1122824-1-1,Severina Zambrana Ramos (Telf: 3425333),,,-,,22/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-0905-00-1123037-1-1,Gobierno Autónomo Departamental De Potosí,Bienes,ANPP,Adquisicion De Productos Quimicos Y Farmaceuticos  Para El Hospital Daniel Bracamonte,Contratado,Si,01/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Convocatoria a Ampliacion 6.Resolución/Nota/Documento que autorice la Ampliacion 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato/Orden de Compra/Orden de Servicio 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 100-E 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0905-00-1123037-1-1,Juan Marcelo Villalpando Montoya (Telf: 6229679),,,-,25/03/2021 11:00,07/04/21,Potosi,NB-SABS (D.S.0181)
21-1701-00-1123044-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisición De Luminarias Led Equivalentes A 70w Sap Y 150w Sap Para Cambio De Tecnología Dm-8 Uv-149 Y Uv-150 Del Municipio De Santa Cruz De La Sierra, Uodap",Contratado,No,05/04/2021,22/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Resolucion de aprobacion del DBC 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Acta de Apertura 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1123044-1-1,Sarah Gabriela Gutierrez Paz (Telf: Ver Convocatoria y/o DBC. ),,,-,,19/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-1701-00-1123043-1-1,Gobierno Autonomo Municipal De Santa Cruz De La Sierra,Bienes,ANPP,"Adquisicion De Batas Para Redes De Salud, Sms",Contratado,Si,01/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato/Orden de Compra/Orden de Servicio 7.Acta o informe de recepcion definitiva 8.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1701-00-1123043-1-1,Mirlan Melgar Mendoza (Telf: Ver Convocatoria y/o DBC. ),,,-,,08/04/21,Santa Cruz,NB-SABS (D.S.0181)
21-0513-00-1117377-1-2,Yacimientos Petroliferos Fiscales Bolivianos - Ypfb,Consultoria,ANPP,Consultoria Individual De Linea: (2) Dos Supervisores De Instalaciones Internas Y Acometidas - Drpt,Contratado,No,01/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Apertura 4.Res. de Adjudicacion (nota) 5.Informe de la Comision/Responsable de Evaluacion 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Contrato modificatorio/Orden de cambio/Otro que respalde modificación de fecha 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 250 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0513-00-1117377-1-2,Elizabeth Quiroga Parrilla (Telf: 2358802),,,-,,28/04/21,La Paz,NB-SABS (D.S.0181)
21-0417-09-1122995-1-1,Caja Nacional De Salud - Regional La Paz,Bienes,ANPP,2 Equipo. Autoclave Vertical De 150 Litros,Desierto,Si,01/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Acta de Apertura 4.Res. de Desierta (nota) 5.Informe de la Comision/Responsable de Evaluacion,1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-09-1122995-1-1,Jose Luis Peralta Rocha (Telf: 2-901777),,,-,26/03/2021 9:00,09/04/21,La Paz,NB-SABS (D.S.0181)
21-0417-06-1122954-1-1,Caja Nacional De Salud (Regional Chuquisaca),Bienes,ANPP,Pruebas Rapidas De Anticuerpo Igm E Igg Para Covid 19 X 25 Det.,Anulado desde la convocatoria,Si,05/04/2021,22/03/2021,1.Convocatoria 2.Documento Base de Contratacion 3.Resolucion/Documento de Anulacion 4.Acta de Apertura,1.FORM 100 2.FORM 100-E,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-0417-06-1122954-1-1,Marvelia Canaviri Martinez (Telf: 6461501),,,-,,,Chuquisaca,NB-SABS (D.S.0181)
21-1810-00-1122965-1-1,Gobierno Autonomo Municipal De Santa Ana,Consultoria,OF,Contratacion De Una Consultora Externa Para La Ejecucion De Auditoria A Los Proyectos De Inversion Publica: Construccion U.E. Herlan Chavez Roca Zona 26 De Julio - Construccion De Graderia Cancha Beni- Santa Ana Del Yacuma Y Construccion Tinglado U.E. Herlan Chavez Roca - Santa Ana. - Primera Convocatoria,Contratado,No,05/04/2021,22/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Terminos de Referencia 4.Resolucion de aprobacion del DBC 5.Informe de la Comision/Responsable de Evaluacion 6.Res. de Adjudicacion (nota) 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva,1.FORM 100 2.FORM 120 3.FORM 170 4.FORM 200 5.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1810-00-1122965-1-1,Alberto Saavedra  Pedraza (Telf: 34842062),,,-,26/03/2021 10:00,07/04/21,Beni,Otra Normativa especifica nacional
21-1306-00-1119326-1-1,Gobierno Autonomo Municipal De Colcapirhua,Bienes,ANPP,"Adquisicion Medicamentos Para La Atencion De Pacientes Beneficiarios De La Ley N°1152 (S.U.S) - Primer Trimestre Gestion 2021 Para La Red Municipal De Salud Colcapirhua (H.M.A Cuschieri, C.S.I Colcapirhua Y Centros De Salud )",Contratado,Si,05/04/2021,22/03/2021,1.Documento Base de Contratacion 2.Convocatoria 3.Informe de la Comision/Responsable de Evaluacion 4.Res. de Adjudicacion (nota) 5.Contrato/Orden de Compra/Orden de Servicio 6.Contrato/Orden de Compra/Orden de Servicio 7.Contrato/Orden de Compra/Orden de Servicio 8.Acta o informe de recepcion definitiva 9.Ver mas...,1.FORM 100 2.FORM 170 3.FORM 200 4.FORM 500,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1306-00-1119326-1-1,Fabian  Garcia Nunez (Telf: 4269985),,,-,,12/04/21,Cochabamba,NB-SABS (D.S.0181)
21-1205-00-1122971-1-1,Gobierno Autonomo Municipal De El Alto,Obras,ANPP,"Const. Tinglado U.E. Jose Antonio Paredes Candia Distrito D-5 Distrital, Localizacion: Distrito D-5, Distrito: Distrital",Desierto,No,01/04/2021,22/03/2021,1.Especificaciones Tecnicas 2.Documento Base de Contratacion 3.Convocatoria 4.Acta de Apertura 5.Informe de la Comision/Responsable de Evaluacion 6.Res. de Desierta (nota),1.FORM 100 2.FORM 170,https://www.sicoes.gob.bo/portal/contrataciones/ficha/fichaProceso.php?cp=21-1205-00-1122971-1-1,Victor Hugo Bernabe Huanca (Telf: 2829272 - 2829414),,,-,,06/04/21,La Paz,NB-SABS (D.S.0181)
